Category,Name,Final_price,Regular_price,Discount_percent,Installment,Cross_border,Sponsor,Reviews,Rating,Rating_by_stars,Url,Image_url
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Gaming,Laptop Asus ROG Strix G G531GT-AL007T Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS 120Hz) - Hàng Chính Hãng,21169000,24990000,15,YES,NO,NO,4,66,3.3,https://tiki.vn/laptop-asus-rog-strix-g-g531gt-al007t-core-i5-9300h-gtx-1650-4gb-win10-15-6-fhd-ips-120hz-hang-chinh-hang-p29165871.html?spid=29165872&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/b1/d9/c0ce4e7bdf9fa98860c47b38ad62fe07.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Envy 13-aq0025TU 6ZF33PA Core i5-8265U/ Win10 (13.3 FHD IPS) - Hàng Chính Hãng,18489000,21990000,16,YES,NO,NO,4,86,4.3,https://tiki.vn/laptop-hp-envy-13-aq0025tu-6zf33pa-core-i5-8265u-win10-13-3-fhd-ips-hang-chinh-hang-p19602159.html?spid=19602160&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/03/f1/d2/3a5a8912259c6ce96e00e369192caba2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkPad E590 20NBS07000 Core i5-8265U/ Dos (15.6 HD) - Hàng Chính Hãng,14949000,16990000,12,YES,NO,NO,1,60,3.0,https://tiki.vn/laptop-lenovo-thinkpad-e590-20nbs07000-core-i5-8265u-dos-15-6-hd-hang-chinh-hang-p22026062.html?spid=22026063&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c5/a3/78/b2d7de556838bcb5c851cc621ee5bfdc.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI Prestige 14 A10RAS-220VN (Core i7-10510U/ 16GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX330 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,26889000,27990000,4,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-prestige-14-a10ras-220vn-core-i7-10510u-16gb-ddr4-2666mhz-512gb-pcie-nvme-mx330-2gb-gddr5-14-fhd-ips-win10-hang-chinh-hang-p57669303.html?spid=57669304&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/67/17/7a/4f6616f4494dedc8b356f6459349215e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Dell Inspiron 3593 N3593B (Core i5-1035G1/ 4GB DDR4 2666MHz/ HDD 1TB 5400rpm, x1 slot SSD M.2 PCIe/ 15.6 FHD/ Win10) - Hàng Chính Hãng",12610000,15990000,21,NO,NO,NO,1,80,4.0,https://tiki.vn/laptop-dell-inspiron-3593-n3593b-core-i5-1035g1-4gb-ddr4-2666mhz-hdd-1tb-5400rpm-x1-slot-ssd-m-2-pcie-15-6-fhd-win10-hang-chinh-hang-p49362730.html?spid=52039554&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/e6/75/c3bd391dd4a24ca2f44e3a8fc3dd8efa.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus VivoBook Flip 14 TP410UF-EC029T Core i5-8250U/Win10 (14 inch) - Grey - Hàng Chính Hãng,15109000,18990000,20,YES,NO,NO,4,96,4.8,https://tiki.vn/laptop-asus-vivobook-flip-14-tp410uf-ec029t-core-i5-8250u-win10-14-inch-grey-hang-chinh-hang-p1942209.html?spid=1942211&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/81/d5/96/c134733950821b1803bfe35540d104a2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkBook 15 IML (20RW0091VN) | Intel Core i5 _10210U _4GB _256GB SSD PCIe _Full HD IPS / Hàng Chính Hãng ,13860000,18999000,27,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-thinkbook-15-iml-20rw0091vn-intel-core-i5-_10210u-_4gb-_256gb-ssd-pcie-_full-hd-ips-hang-chinh-hang-p48613728.html?spid=48613729&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a8/f6/6f/01bf518957f2fc28d6e87a5e0df2e5e6.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI Modern 14 A10RAS-1041VN (Core i7-10510U/ 8GB/ 512GB/ MX330 2GB/ 14 FHD IPS/ Win 10) - Hàng Chính Hãng,23209000,24490000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-modern-14-a10ras-1041vn-core-i7-10510u-8gb-512gb-mx330-2gb-14-fhd-ips-win-10-hang-chinh-hang-p56693254.html?spid=56693255&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/79/b4/d0/543592116b03d75235253783e6bf975a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Acer Swift 3 SF315-52-52Z7 NX.GZBSV.004 Core i5-8250U/ Win10 (15.6 inch FHD IPS) - Hàng Chính Hãng,15109000,17999000,16,YES,NO,NO,3,88,4.4,https://tiki.vn/laptop-acer-swift-3-sf315-52-52z7-nx-gzbsv-004-core-i5-8250u-win10-15-6-inch-fhd-ips-hang-chinh-hang-p7404073.html?spid=7404075&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a0/b7/45/c71006d2d94de1ef4781a3d60e38dade.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Envy Wood 13-aq1047TU 8XS69PA (Core i7-10510U/ 8GB DDR4 2400MHz/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,27049000,28490000,5,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-envy-wood-13-aq1047tu-8xs69pa-core-i7-10510u-8gb-ddr4-2400mhz-512gb-pcie-nvme-13-3-fhd-ips-win10-hang-chinh-hang-p57770427.html?spid=57770428&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/cd/3a/8e/ddee93be9acd2dd53adef44f340ff1ab.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook A512FL-EJ164T Core i5-8265U/ MX250 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,16409000,18990000,14,YES,NO,NO,5,92,4.6,https://tiki.vn/laptop-asus-vivobook-a512fl-ej164t-core-i5-8265u-mx250-2gb-win10-15-6-fhd-hang-chinh-hang-p22717827.html?spid=22717828&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/56/fb/cb/b2931399b19a4dfe1b2623d4978c0a91.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop LG Gram 2020 15Z90N-V.AR55A5 (Core i5-1035G7/ 8GB/ 512GB NVMe/ 15 FHD IPS/ Win10 Home Standard/ Silver) - Hàng Chính Hãng,33990000,36990000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lg-gram-2020-15z90n-v-ar55a5-core-i5-1035g7-8gb-512gb-nvme-15-fhd-ips-win10-home-standard-silver-hang-chinh-hang-p51428058.html?spid=51428059&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/d4/69/7b7ae1952a7c8323186219c06d3381bf.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 440 G7 9GQ16PA (Core i5-10210U/ 8GB DDR4 2666MHz/ 256GB M.2 PCIe NVMe/ 14 FHD IPS/ Dos) - Hàng Chính Hãng,17139000,18990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-440-g7-9gq16pa-core-i5-10210u-8gb-ddr4-2666mhz-256gb-m-2-pcie-nvme-14-fhd-ips-dos-hang-chinh-hang-p50255170.html?spid=50255171&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/2c/93/8efef43085da8b96c5532efb30d5c915.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 3 SF314-41-R8G9 NX.HFDSV.003 (AMD Ryzen 7-3700U/ 8GB (4GB x2) DDR4 2133MHz/ 512GB SSD M.2 PCIE/ 14FHD/ Win10) - Hàng Chính Hãng,15839000,16990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-3-sf314-41-r8g9-nx-hfdsv-003-amd-ryzen-7-3700u-8gb-4gb-x2-ddr4-2133mhz-512gb-ssd-m-2-pcie-14fhd-win10-hang-chinh-hang-p49314271.html?spid=49314272&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/c9/86/34b395527f8f5f5cc36c21d76994a0b8.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook A412FA-EK223T (Core i3-8145U/ 4GB DDR4 2400MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD/ Win10) - Hàng Chính Hãng,11467000,12990000,12,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-a412fa-ek223t-core-i3-8145u-4gb-ddr4-2400mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-win10-hang-chinh-hang-p50243383.html?spid=50243384&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f7/31/c0/5c2b0db5647c81dbffddcb78a5d8b546.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop MSI GF75 Thin 10SCXR-248VN (Core i7-10750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB GDDR6/ 17.3 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",25959000,26990000,4,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-gf75-thin-10scxr-248vn-core-i7-10750h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1650-4gb-gddr6-17-3-fhd-ips-144hz-win10-hang-chinh-hang-p57663124.html?spid=57663125&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/28/aa/2c/158db7f9875e78dee94f5cc527072b77.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 450 G6 (Intel Core I5-8265U  4 RAM DDR4  500GB HDD  15.6,14019000,18990000,26,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g6-intel-core-i5-8265u-4-ram-ddr4-500gb-hdd-15-6-fhd-free-dos-sliver-6fg97pa-hang-chinh-hang-p14011543.html?spid=14011544&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/12/56/96/8e7960baebd6931b3f6aa55970f86977.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 5490 70197464 (Core i7-10510U/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,21599000,24990000,14,YES,NO,NO,1,40,2.0,https://tiki.vn/laptop-dell-vostro-5490-70197464-core-i7-10510u-8gb-ddr4-2666mhz-512gb-pcie-nvme-mx250-2gb-14-fhd-win10-hang-chinh-hang-p45362383.html?spid=45362384&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9f/f8/30/fa7d8069f7636e738a62c018498c75ea.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Lenovo V330-14IKB 81B0008QVN Core i3-7130U/Free Dos (14 inch) - Grey - Hàng Chính Hãng,8729000,10990000,21,YES,NO,NO,4,70,3.5,https://tiki.vn/laptop-lenovo-v330-14ikb-81b0008qvn-core-i3-7130u-free-dos-14-inch-grey-hang-chinh-hang-p2168519.html?spid=2168521&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/41/a4/34/7a70a339969ff15b1df2380c2c3152a9.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop 2 trong 1,Microsoft Surface Pro 7 (12.3/ i3-1005G1/ 4GB/ 128GB/ With Type Cover/ Platinum) - Hàng Nhập Khẩu,20559000,24990000,18,YES,NO,NO,0,0,0.0,https://tiki.vn/microsoft-surface-pro-7-12-3-i3-1005g1-4gb-128gb-with-type-cover-platinum-hang-nhap-khau-p50667330.html?spid=50667331&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/53/4e/2f/b075cf55dc2127b38dd3c589a401f9b7.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Envy Wood 13-aq1057TX 8XS68PA (Core i7-10510U/ 8GB DDR4 2400MHz/ 512GB PCIe NVMe/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,27760000,29990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-envy-wood-13-aq1057tx-8xs68pa-core-i7-10510u-8gb-ddr4-2400mhz-512gb-pcie-nvme-mx250-2gb-13-3-fhd-ips-win10-hang-chinh-hang-p52213148.html?spid=52213149&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/64/45/3b/d5a4b624d3760798dc204822c781bcf2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 14-ce3018TU 8QN89PA (Core i5-1035G1/ 4GB/ 256GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng,14489000,15490000,6,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-hp-pavilion-14-ce3018tu-8qn89pa-core-i5-1035g1-4gb-256gb-ssd-14-fhd-win10-hang-chinh-hang-p45023088.html?spid=45023089&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/31/a3/45/94dd74ab2d44ede2f17697fd43052dd0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI Modern 14 A10M-1028VN (Core i5-10210U/8GB/ 256GB/ 14 FHD IPS/ Win 10) - Hàng Chính Hãng,17659000,18490000,4,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-modern-14-a10m-1028vn-core-i5-10210u-8gb-256gb-14-fhd-ips-win-10-hang-chinh-hang-p56693256.html?spid=56693257&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/79/b4/d0/6ca87401174cbb4005306e98fa3378c5.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI Prestige 15 A10SC-222VN (Core i7-10710U/ 16GB (8GB x2) DDR4 2666MHz/ 512GB PCIe NVMe/ GTX 1650 4GB GDDR5/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,32139000,33990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-prestige-15-a10sc-222vn-core-i7-10710u-16gb-8gb-x2-ddr4-2666mhz-512gb-pcie-nvme-gtx-1650-4gb-gddr5-15-6-fhd-ips-win10-hang-chinh-hang-p57669301.html?spid=57669302&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8f/b6/b2/a12f1390f80304524da6e8930f1dfb69.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP ProBook 450 G7 9GQ32PA (Corei7-10510U/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng,22789000,24490000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-450-g7-9gq32pa-corei7-10510u-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-15-6-fhd-win10-hang-chinh-hang-p49347601.html?spid=49347602&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/38/0b/b3/6f425f4b5a27ec77cad98f93b8a469d0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop LG Gram 2020 14Z90N-V.AR52A5 (Core i5-1035G7/ 8GB/ 256GB NVMe/ 14 FHD IPS/ Win10 Home Standard/ Silver) - Hàng Chính Hãng,30990000,31990000,3,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lg-gram-2020-14z90n-v-ar52a5-core-i5-1035g7-8gb-256gb-nvme-14-fhd-ips-win10-home-standard-silver-hang-chinh-hang-p51462520.html?spid=51462521&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/51/a4/849112ce6ba216b1d40706960ca07d90.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 3 A315-56-37DV NX.HS5SV.001 (Core i3-1005G1/ 4GB RAM/ 256GB SSD/ 15 FHD/ Win10) - Hàng Chính Hãng,10909000,11990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-3-a315-56-37dv-nx-hs5sv-001-core-i3-1005g1-4gb-ram-256gb-ssd-15-fhd-win10-hang-chinh-hang-p53827027.html?spid=53827028&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/67/dc/1d/a580ffe73bc4be4ff42f16e58dccaa7a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS F571GT-BQ266T (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,22109000,24990000,12,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-f571gt-bq266t-core-i7-9750h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-g3x2-gtx-1650-4gb-15-6-fhd-ips-win10-hang-chinh-hang-p49334633.html?spid=49334634&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/89/1f/bf/1257a94b6d628c1812ac3bff43fe4cbf.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Gaming,"Laptop Asus ROG Zephyrus S GX701GXR-HG142T (Core i7-9750H/ 32GB DDR4 2666MHz/ 1TB SSD PCIE G3X4/ RTX 2080-MaxQ 8GB/ 17.3 FHD IPS, 300Hz G-Sync, 3ms/ Win10) - Hàng Chính Hãng",79409000,84990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-rog-zephyrus-s-gx701gxr-hg142t-core-i7-9750h-32gb-ddr4-2666mhz-1tb-ssd-pcie-g3x4-rtx-2080-maxq-8gb-17-3-fhd-ips-300hz-g-sync-3ms-win10-hang-chinh-hang-p50330973.html?spid=50330974&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/61/60/24/90e8ec1c6044bfa088d224e398a98f5d.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Asus Vivobook D409DA-EK093T (AMD R5-3500U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ 14 FHD/ Win10) - Hàng Chính Hãng",11059000,11990000,8,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-asus-vivobook-d409da-ek093t-amd-r5-3500u-4gb-ddr4-2400mhz-1tb-5400rpm-x1-slot-ssd-m-2-14-fhd-win10-hang-chinh-hang-p45167262.html?spid=45167263&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/3a/62/c69f8aa10a44d7a5b11fb6ff1b2f920a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus VivoBook S333JA-EG003T (Core i5-1035G1/ 8GB LPDDR4X 2666MHz/ 512GB SSD M.2 PCIE G3X2/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,17399000,18990000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s333ja-eg003t-core-i5-1035g1-8gb-lpddr4x-2666mhz-512gb-ssd-m-2-pcie-g3x2-13-3-fhd-ips-win10-hang-chinh-hang-p57657754.html?spid=57657755&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d9/4b/d1/af1bd63fc6597ab238c2d52bee194232.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus VivoBook S15 S533FA-BQ026T (Core i5-10210U/ 8GB RAM/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,17289000,18790000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s15-s533fa-bq026t-core-i5-10210u-8gb-ram-512gb-ssd-15-6-fhd-win10-hang-chinh-hang-p57377245.html?spid=57377246&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9a/a7/db/e2af40d4e549e890fa18ff30ba5a48c3.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS D509DA-EJ116T (AMD R3-3200U/ 4GB DDR4 2400MHz/ 1TB x1 slot SSD M.2/ 15.6 FHD/Win10) - Hàng Chính Hãng,9199000,9990000,8,YES,NO,NO,2,80,4.0,https://tiki.vn/laptop-asus-d509da-ej116t-amd-r3-3200u-4gb-ddr4-2400mhz-1tb-x1-slot-ssd-m-2-15-6-fhd-win10-hang-chinh-hang-p42886899.html?spid=42886900&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/73/55/023f4def341bff88c41a3cd41b9f8b07.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire A514-52-33AB NX.HMHSV.001 Core i3-10110U/ Win10 (14 FHD) - Hàng Chính Hãng,11319000,11990000,6,YES,NO,NO,2,90,4.5,https://tiki.vn/laptop-acer-aspire-a514-52-33ab-nx-hmhsv-001-core-i3-10110u-win10-14-fhd-hang-chinh-hang-p39940252.html?spid=39940253&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9a/9a/50/9b9d1147021d3918b2fa59887959979d.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Gaming Asus TUF FX505GD-BQ088T Core i5-8300H/Win10 (15.6″ FHD) - Hàng Chính Hãng,18179000,22490000,19,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-gaming-asus-tuf-fx505gd-bq088t-core-i5-8300h-win10-15-6-fhd-hang-chinh-hang-p8834343.html?spid=8834344&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/53/22/6d/90955c833a90df71328bfcf792c5fe26.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 3 A315-34-C2H9 NX.HE3SV.005 Celeron N4000/ Win10 (15 HD) - Hàng Chính Hãng,6790000,6990000,3,NO,NO,NO,2,100,5.0,https://tiki.vn/laptop-acer-aspire-3-a315-34-c2h9-nx-he3sv-005-celeron-n4000-win10-15-hd-hang-chinh-hang-p32349902.html?spid=58628436&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a9/a9/58/b5e8bddd73c24312f9cc2cc9006297ba.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Asus ROG Zephyrus G14 GA401II-HE019T (AMD R7-4800HS/ 16GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1650Ti 4GB GDDR6/ 14 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",31409000,32990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-rog-zephyrus-g14-ga401ii-he019t-amd-r7-4800hs-16gb-ddr4-3200mhz-512gb-ssd-pcie-g3x4-gtx-1650ti-4gb-gddr6-14-fhd-ips-120hz-win10-hang-chinh-hang-p57652429.html?spid=57652430&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/95/b8/15/e46cd58679e76b5a142570b57943d146.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus VivoBook S15 S533FA-BQ025T (Core i5-10210U/ 8GB RAM/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,17759000,18790000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s15-s533fa-bq025t-core-i5-10210u-8gb-ram-512gb-ssd-15-6-fhd-win10-hang-chinh-hang-p57377195.html?spid=57377196&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/57/8d/7c0e95b07c150385a059c1be6009f2c7.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop ASUS ROG Zephyrus M GU502GU-AZ090T (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 240Hz, 3ms/ Win10) - Hàng Chính Hãng",35909000,42990000,16,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-rog-zephyrus-m-gu502gu-az090t-core-i7-9750h-16gb-ddr4-2666mhz-512gb-ssd-pcie-gtx-1660ti-6gb-15-6-fhd-ips-240hz-3ms-win10-hang-chinh-hang-p42964500.html?spid=42964501&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3a/f1/70/731b303678c88744c0b5dda80a0b14ec.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 5490 V5490A (Core i5-10210U/ 4GB DDR4 2666MHz/ 256GB PCIe NVMe/ MX230 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,18100000,20990000,14,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-5490-v5490a-core-i5-10210u-4gb-ddr4-2666mhz-256gb-pcie-nvme-mx230-2gb-14-fhd-win10-hang-chinh-hang-p49366506.html?spid=49366507&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/21/a3/da/48d2f6965a978a0c5603d47e787262f0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 440 G6 (Intel Core I5 - 8265U/ 8GB RAM DDR4/ 256GB SSD/ 14,17690000,18990000,7,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-440-g6-intel-core-i5-8265u-8gb-ram-ddr4-256gb-ssd-14-fhd-win10-home-pike-silver-aluminum-8gv31pa-hang-chinh-hang-p34600730.html?spid=34600731&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3a/9c/a8/f28005a01e7d1c7eca8f5f3d5592d94b.jpg
